length,algorithm,trial_id,seed,final_energy,success_flag,convergence_gen,runtime_ms,paradox_activity
20,MC,93,200093,-6,,10000,322.1,0
20,MC,94,200094,-3,,10000,326.49,0
20,MC,95,200095,-4,,10000,327.25,0
20,MC,96,200096,-5,,10000,316.9,0
20,MC,97,200097,-2,,10000,337.33,0
20,MC,98,200098,-3,,10000,342.81,0
20,MC,99,200099,-6,,10000,333.13,0
20,MC,100,200100,-4,,10000,360.29,0
20,MC,101,200101,-3,,10000,349.52,0
20,MC,102,200102,-4,,10000,336.37,0
20,MC,103,200103,-6,,10000,326.97,0
20,MC,104,200104,-4,,10000,334.64,0
20,MC,105,200105,-3,,10000,324.07,0
20,MC,106,200106,-4,,10000,334.55,0
20,MC,107,200107,-4,,10000,332.08,0
20,MC,108,200108,-5,,10000,323.64,0
20,MC,109,200109,-3,,10000,331.42,0
20,MC,110,200110,-4,,10000,325.41,0
20,MC,111,200111,-3,,10000,324.45,0
20,MC,112,200112,-4,,10000,337.07,0
20,MC,113,200113,-3,,10000,335.21,0
20,MC,114,200114,-3,,10000,317.66,0
20,MC,115,200115,-3,,10000,321.54,0
20,MC,116,200116,-7,,10000,330.55,0
20,MC,117,200117,-4,,10000,320.17,0
20,MC,118,200118,-5,,10000,331.63,0
20,MC,119,200119,-3,,10000,319.34,0
20,MC,120,200120,-2,,10000,325.56,0
20,MC,121,200121,-4,,10000,322.17,0
20,MC,122,200122,-2,,10000,326.53,0
20,MC,123,200123,-3,,10000,315.66,0
20,MC,124,200124,-4,,10000,317.18,0
20,MC,125,200125,-3,,10000,315.21,0
20,MC,126,200126,-6,,10000,334.68,0
20,MC,127,200127,-4,,10000,353.61,0
20,MC,128,200128,-3,,10000,353.16,0
20,MC,129,200129,-4,,10000,345.44,0
20,MC,130,200130,-6,,10000,328.9,0
20,MC,131,200131,-4,,10000,325.35,0
20,MC,132,200132,-2,,10000,318.21,0
20,MC,133,200133,-4,,10000,326.72,0
20,MC,134,200134,-2,,10000,318.41,0
20,MC,135,200135,-4,,10000,336.32,0
20,MC,136,200136,-5,,10000,322.19,0
20,MC,137,200137,-3,,10000,322.66,0
20,MC,138,200138,-5,,10000,315.52,0
20,MC,139,200139,-3,,10000,319.39,0
20,MC,140,200140,-4,,10000,318.85,0
20,MC,141,200141,-6,,10000,318.26,0
20,MC,142,200142,-3,,10000,316.41,0
20,MC,143,200143,-4,,10000,312.18,0
20,MC,144,200144,-4,,10000,324.44,0
20,MC,145,200145,-5,,10000,318.33,0
20,MC,146,200146,-4,,10000,313.62,0
20,MC,147,200147,-4,,10000,335.47,0
20,MC,148,200148,-4,,10000,319.78,0
20,MC,149,200149,-6,,10000,317.68,0
20,MC,150,200150,-6,,10000,357.63,0
20,MC,151,200151,-5,,10000,329.42,0
20,MC,152,200152,-4,,10000,338.07,0
20,MC,153,200153,-6,,10000,326.73,0
20,MC,154,200154,-3,,10000,334.52,0
20,MC,155,200155,-4,,10000,318.68,0
20,MC,156,200156,-3,,10000,323.61,0
20,MC,157,200157,-2,,10000,333.37,0
20,MC,158,200158,-3,,10000,333.93,0
20,MC,159,200159,-4,,10000,325.42,0
20,MC,160,200160,-3,,10000,321.84,0
20,MC,161,200161,-3,,10000,328.01,0
20,MC,162,200162,-6,,10000,335.58,0
20,MC,163,200163,-3,,10000,323.74,0
20,MC,164,200164,-3,,10000,325.78,0
20,MC,165,200165,-5,,10000,318.85,0
20,MC,166,200166,-4,,10000,318.75,0
20,MC,167,200167,-1,,10000,334.57,0
20,MC,168,200168,-1,,10000,332.2,0
20,MC,169,200169,-2,,10000,320.08,0
20,MC,170,200170,-5,,10000,327.23,0
20,MC,171,200171,-3,,10000,327.57,0
20,MC,172,200172,-3,,10000,319.09,0
20,MC,173,200173,-5,,10000,328.31,0
20,MC,174,200174,-5,,10000,327.63,0
20,MC,175,200175,-4,,10000,327.72,0
20,MC,176,200176,-3,,10000,322.64,0
20,MC,177,200177,-5,,10000,333.1,0
20,MC,178,200178,-4,,10000,332.05,0
20,MC,179,200179,-2,,10000,326.04,0
20,MC,180,200180,-4,,10000,322.57,0
20,MC,181,200181,-4,,10000,318.33,0
20,MC,182,200182,-2,,10000,314.58,0
20,MC,183,200183,-4,,10000,320.64,0
20,MC,184,200184,-5,,10000,315.94,0
20,MC,185,200185,-3,,10000,322.8,0
20,MC,186,200186,-4,,10000,326.43,0
20,MC,187,200187,-2,,10000,328.42,0
20,MC,188,200188,-4,,10000,325.73,0
20,MC,189,200189,-4,,10000,325.24,0
20,MC,190,200190,-2,,10000,318.62,0
20,MC,191,200191,-5,,10000,320.02,0
20,MC,192,200192,-6,,10000,323.3,0
20,MC,193,200193,-4,,10000,328.48,0
20,MC,194,200194,-5,,10000,327.3,0
20,MC,195,200195,-4,,10000,322.76,0
20,MC,196,200196,-2,,10000,337.62,0
20,MC,197,200197,-6,,10000,334.06,0
20,MC,198,200198,-2,,10000,324.49,0
20,MC,199,200199,-4,,10000,323.72,0
20,FE,0,200200,-8,,100,144.41,155
20,FE,1,200201,-9,,100,147.53,142
20,FE,2,200202,-10,,100,140.54,130
20,FE,3,200203,-9,,100,148.97,161
20,FE,4,200204,-9,,100,142.66,130
20,FE,5,200205,-10,,100,134.6,139
20,FE,6,200206,-8,,100,131.76,150
20,FE,7,200207,-9,,100,136.78,143
20,FE,8,200208,-9,,100,141.5,147
20,FE,9,200209,-7,,100,157.83,171
20,FE,10,200210,-9,,100,137.74,144
20,FE,11,200211,-7,,100,145.82,157
20,FE,12,200212,-9,,100,143.51,139
20,FE,13,200213,-9,,100,141.42,149
20,FE,14,200214,-10,,100,138.03,126
20,FE,15,200215,-9,,100,139.56,131
20,FE,16,200216,-9,,100,136.47,136
20,FE,17,200217,-9,,100,140.29,147
20,FE,18,200218,-11,,100,143.99,147
20,FE,19,200219,-10,,100,137.76,168
20,FE,20,200220,-9,,100,141.45,120
20,FE,21,200221,-10,,100,117.43,133
20,FE,22,200222,-10,,100,129.26,148
20,FE,23,200223,-8,,100,136.6,159
20,FE,24,200224,-8,,100,155.46,148
20,FE,25,200225,-9,,100,157.94,164
20,FE,26,200226,-10,,100,161.26,184
20,FE,27,200227,-7,,100,136.62,139
20,FE,28,200228,-9,,100,162.48,157
20,FE,29,200229,-8,,100,140.43,144
20,FE,30,200230,-10,,100,153.13,138
20,FE,31,200231,-10,,100,140.88,156
20,FE,32,200232,-10,,100,150.48,153
20,FE,33,200233,-8,,100,153.77,135
20,FE,34,200234,-11,,100,144.59,143
20,FE,35,200235,-11,,100,159.26,150
20,FE,36,200236,-9,,100,158.44,156
20,FE,37,200237,-11,,100,148.7,144
20,FE,38,200238,-11,,100,136.69,140
20,FE,39,200239,-8,,100,143.66,152
20,FE,40,200240,-10,,100,162.88,155
20,FE,41,200241,-10,,100,148.74,140
20,FE,42,200242,-10,,100,144.6,135
20,FE,43,200243,-10,,100,138.64,144
20,FE,44,200244,-12,,100,132.63,137
20,FE,45,200245,-10,,100,135.05,155
20,FE,46,200246,-8,,100,137.07,146
20,FE,47,200247,-10,,100,141.07,168
20,FE,48,200248,-10,,100,145.55,155
20,FE,49,200249,-12,,100,132.84,137
20,FE,50,200250,-11,,100,154.17,166
20,FE,51,200251,-10,,100,197.34,159
20,FE,52,200252,-9,,100,134.7,156
20,FE,53,200253,-8,,100,144.56,148
20,FE,54,200254,-10,,100,156.74,146
20,FE,55,200255,-10,,100,147.67,159
20,FE,56,200256,-10,,100,142.03,165
20,FE,57,200257,-11,,100,136.87,149
20,FE,58,200258,-9,,100,138.83,128
20,FE,59,200259,-9,,100,146.72,126
20,FE,60,200260,-9,,100,151.12,136
20,FE,61,200261,-9,,100,149.48,150
20,FE,62,200262,-10,,100,143.4,133
20,FE,63,200263,-9,,100,139.21,147
20,FE,64,200264,-11,,100,138.32,163
20,FE,65,200265,-11,,100,137.28,144
20,FE,66,200266,-8,,100,146.15,153
20,FE,67,200267,-10,,100,132.84,152
20,FE,68,200268,-10,,100,128.3,139
20,FE,69,200269,-10,,100,136.1,155
20,FE,70,200270,-10,,100,143.94,138
20,FE,71,200271,-10,,100,137.95,154
20,FE,72,200272,-11,,100,134.55,158
20,FE,73,200273,-10,,100,146.13,137
20,FE,74,200274,-9,,100,140.58,150
20,FE,75,200275,-10,,100,132.8,157
20,FE,76,200276,-10,,100,133.21,127
20,FE,77,200277,-11,,100,159.87,154
20,FE,78,200278,-11,,100,141.25,156
20,FE,79,200279,-11,,100,143.67,167
20,FE,80,200280,-10,,100,141.13,140
20,FE,81,200281,-12,,100,131.23,148
20,FE,82,200282,-10,,100,137.82,133
20,FE,83,200283,-9,,100,140.92,172
20,FE,84,200284,-10,,100,160.15,156
20,FE,85,200285,-8,,100,142.28,140
20,FE,86,200286,-11,,100,131.11,172
20,FE,87,200287,-10,,100,139.78,147
20,FE,88,200288,-9,,100,141.08,142
20,FE,89,200289,-9,,100,136.94,162
20,FE,90,200290,-10,,100,169.68,156
20,FE,91,200291,-8,,100,160.27,155
20,FE,92,200292,-10,,100,164.94,169
20,FE,93,200293,-7,,100,139.02,159
20,FE,94,200294,-7,,100,175.55,148
20,FE,95,200295,-10,,100,154.66,168
20,FE,96,200296,-9,,100,137.97,148
20,FE,97,200297,-7,,100,139.25,145
20,FE,98,200298,-11,,100,150.64,140
20,FE,99,200299,-7,,100,140.28,154
20,FE,100,200300,-10,,100,151.96,154
20,FE,101,200301,-7,,100,136.22,143
20,FE,102,200302,-8,,100,131.53,158
20,FE,103,200303,-7,,100,165.43,153
20,FE,104,200304,-8,,100,150.97,162
20,FE,105,200305,-8,,100,161.22,141
20,FE,106,200306,-8,,100,139.06,129
20,FE,107,200307,-7,,100,153.09,147
20,FE,108,200308,-7,,100,140.35,132
20,FE,109,200309,-9,,100,151.78,146
20,FE,110,200310,-8,,100,142.9,154
20,FE,111,200311,-8,,100,162.23,149
20,FE,112,200312,-8,,100,134.3,154
20,FE,113,200313,-9,,100,140.86,149
20,FE,114,200314,-9,,100,141.86,146
20,FE,115,200315,-9,,100,149.4,126
20,FE,116,200316,-11,,100,150.4,152
20,FE,117,200317,-8,,100,143.23,129
20,FE,118,200318,-10,,100,146.91,163
20,FE,119,200319,-9,,100,131.73,145
20,FE,120,200320,-10,,100,133.93,164
20,FE,121,200321,-9,,100,148.19,139
20,FE,122,200322,-10,,100,152.64,160
20,FE,123,200323,-8,,100,151.44,158
20,FE,124,200324,-10,,100,154.9,151
20,FE,125,200325,-10,,100,146.33,182
20,FE,126,200326,-8,,100,147.18,149
20,FE,127,200327,-9,,100,125.6,160
20,FE,128,200328,-12,,100,155.44,143
20,FE,129,200329,-9,,100,167.73,145
20,FE,130,200330,-12,,100,143.22,141
20,FE,131,200331,-12,,100,145.95,171
20,FE,132,200332,-10,,100,161.51,156
20,FE,133,200333,-11,,100,143.76,145
20,FE,134,200334,-10,,100,150.44,146
20,FE,135,200335,-9,,100,136.56,141
20,FE,136,200336,-12,,100,144.21,146
20,FE,137,200337,-9,,100,144.48,177
20,FE,138,200338,-11,,100,148.44,168
20,FE,139,200339,-9,,100,150.64,146
20,FE,140,200340,-9,,100,160.81,159
20,FE,141,200341,-8,,100,149.86,136
20,FE,142,200342,-12,,100,147.28,141
20,FE,143,200343,-11,,100,157.75,158
20,FE,144,200344,-9,,100,161.63,163
20,FE,145,200345,-10,,100,152.4,150
20,FE,146,200346,-9,,100,141.58,142
20,FE,147,200347,-8,,100,140.01,147
20,FE,148,200348,-9,,100,142.6,151
20,FE,149,200349,-10,,100,146.62,132
20,FE,150,200350,-10,,100,142.56,165
20,FE,151,200351,-11,,100,140.1,134
20,FE,152,200352,-10,,100,138.68,141
20,FE,153,200353,-8,,100,153.34,135
20,FE,154,200354,-9,,100,137.8,148
20,FE,155,200355,-10,,100,142.89,158
20,FE,156,200356,-10,,100,152.52,160
20,FE,157,200357,-9,,100,141.24,149
20,FE,158,200358,-12,,100,147.51,146
20,FE,159,200359,-11,,100,145.81,154
20,FE,160,200360,-9,,100,144.78,156
20,FE,161,200361,-9,,100,137.58,174
20,FE,162,200362,-10,,100,137.91,136
20,FE,163,200363,-12,,100,135.49,142
20,FE,164,200364,-12,,100,135.46,148
20,FE,165,200365,-12,,100,139.01,149
20,FE,166,200366,-10,,100,141.16,154
20,FE,167,200367,-10,,100,155.01,152
20,FE,168,200368,-8,,100,155.23,169
20,FE,169,200369,-9,,100,146.03,147
20,FE,170,200370,-9,,100,176.04,145
20,FE,171,200371,-8,,100,158.86,163
20,FE,172,200372,-11,,100,144.74,165
20,FE,173,200373,-7,,100,140.02,178
20,FE,174,200374,-9,,100,141.54,154
20,FE,175,200375,-8,,100,139.62,162
20,FE,176,200376,-8,,100,137.72,167
20,FE,177,200377,-9,,100,151.96,154
20,FE,178,200378,-12,,100,138.23,128
20,FE,179,200379,-11,,100,145.35,144
20,FE,180,200380,-10,,100,164.72,157
20,FE,181,200381,-10,,100,165.4,146
20,FE,182,200382,-9,,100,157.36,159
20,FE,183,200383,-11,,100,155.33,154
20,FE,184,200384,-9,,100,136.42,145
20,FE,185,200385,-8,,100,160.61,156
20,FE,186,200386,-11,,100,151.17,151
20,FE,187,200387,-9,,100,150.46,167
20,FE,188,200388,-8,,100,162.42,127
20,FE,189,200389,-8,,100,165.29,153
20,FE,190,200390,-9,,100,151.9,155
20,FE,191,200391,-8,,100,160.16,165
20,FE,192,200392,-6,,100,160.54,153
20,FE,193,200393,-8,,100,169.23,147
20,FE,194,200394,-9,,100,176.74,152
20,FE,195,200395,-8,,100,212.15,163
20,FE,196,200396,-9,,100,191.03,150
20,FE,197,200397,-10,,100,173.52,130
20,FE,198,200398,-9,,100,160.46,153
20,FE,199,200399,-10,,100,156.67,151
