length,algorithm,trial_id,seed,final_energy,success_flag,convergence_gen,runtime_ms,paradox_activity
40,FE,31,400231,-10,,100,233.72,154
40,FE,32,400232,-9,,100,226.97,132
40,FE,33,400233,-8,,100,249.92,135
40,FE,34,400234,-9,,100,238.24,160
40,FE,35,400235,-8,,100,251.79,128
40,FE,36,400236,-10,,100,239.99,157
40,FE,37,400237,-9,,100,244.95,151
40,FE,38,400238,-8,,100,245.21,159
40,FE,39,400239,-9,,100,235.54,139
40,FE,40,400240,-8,,100,244.56,141
40,FE,41,400241,-10,,100,222.12,163
40,FE,42,400242,-9,,100,239.33,142
40,FE,43,400243,-10,,100,247.41,153
40,FE,44,400244,-8,,100,235.46,181
40,FE,45,400245,-8,,100,239.87,161
40,FE,46,400246,-8,,100,227.01,154
40,FE,47,400247,-7,,100,234.79,141
40,FE,48,400248,-8,,100,273.28,137
40,FE,49,400249,-12,,100,237.53,148
40,FE,50,400250,-8,,100,234.17,152
40,FE,51,400251,-11,,100,243.46,148
40,FE,52,400252,-14,,100,232.85,130
40,FE,53,400253,-7,,100,242.7,152
40,FE,54,400254,-7,,100,243.8,172
40,FE,55,400255,-12,,100,236.68,139
40,FE,56,400256,-10,,100,221.84,149
40,FE,57,400257,-12,,100,250.54,143
40,FE,58,400258,-13,,100,235.75,154
40,FE,59,400259,-7,,100,237.02,131
40,FE,60,400260,-9,,100,230.47,163
40,FE,61,400261,-12,,100,251.58,142
40,FE,62,400262,-9,,100,285.31,127
40,FE,63,400263,-12,,100,257.51,147
40,FE,64,400264,-8,,100,310.91,153
40,FE,65,400265,-7,,100,227.53,152
40,FE,66,400266,-8,,100,233.97,125
40,FE,67,400267,-8,,100,237.76,141
40,FE,68,400268,-9,,100,237.78,135
40,FE,69,400269,-8,,100,238.29,153
40,FE,70,400270,-12,,100,202.95,154
40,FE,71,400271,-8,,100,219.63,150
40,FE,72,400272,-9,,100,238.17,144
40,FE,73,400273,-7,,100,255.55,151
40,FE,74,400274,-8,,100,216.82,138
40,FE,75,400275,-8,,100,232.66,139
40,FE,76,400276,-9,,100,237.81,183
40,FE,77,400277,-8,,100,224.84,142
40,FE,78,400278,-10,,100,229.01,147
40,FE,79,400279,-8,,100,244.87,146
40,FE,80,400280,-8,,100,219.27,126
40,FE,81,400281,-9,,100,223.03,139
40,FE,82,400282,-8,,100,235.0,127
40,FE,83,400283,-9,,100,234.02,165
40,FE,84,400284,-8,,100,235.52,161
40,FE,85,400285,-9,,100,225.42,146
40,FE,86,400286,-10,,100,226.7,154
40,FE,87,400287,-8,,100,239.54,156
40,FE,88,400288,-8,,100,228.52,122
40,FE,89,400289,-8,,100,233.5,148
40,FE,90,400290,-8,,100,223.37,160
40,FE,91,400291,-9,,100,222.25,153
40,FE,92,400292,-8,,100,246.53,141
40,FE,93,400293,-9,,100,224.66,147
40,FE,94,400294,-10,,100,229.54,148
40,FE,95,400295,-10,,100,221.85,150
40,FE,96,400296,-9,,100,216.24,156
40,FE,97,400297,-10,,100,228.44,149
40,FE,98,400298,-8,,100,206.81,167
40,FE,99,400299,-11,,100,214.48,176
40,FE,100,400300,-11,,100,235.15,130
40,FE,101,400301,-13,,100,213.65,129
40,FE,102,400302,-8,,100,241.53,180
40,FE,103,400303,-10,,100,210.2,168
40,FE,104,400304,-10,,100,239.71,158
40,FE,105,400305,-9,,100,220.14,151
40,FE,106,400306,-12,,100,229.34,145
40,FE,107,400307,-8,,100,215.5,157
40,FE,108,400308,-13,,100,229.51,172
40,FE,109,400309,-10,,100,223.99,156
40,FE,110,400310,-11,,100,218.44,151
40,FE,111,400311,-8,,100,233.75,139
40,FE,112,400312,-12,,100,237.2,137
40,FE,113,400313,-9,,100,217.86,147
40,FE,114,400314,-9,,100,234.1,159
40,FE,115,400315,-9,,100,238.83,150
40,FE,116,400316,-11,,100,212.34,169
40,FE,117,400317,-11,,100,218.49,159
40,FE,118,400318,-8,,100,233.31,150
40,FE,119,400319,-8,,100,217.06,148
40,FE,120,400320,-8,,100,247.72,134
40,FE,121,400321,-10,,100,214.59,157
40,FE,122,400322,-8,,100,220.62,152
40,FE,123,400323,-10,,100,213.54,145
40,FE,124,400324,-9,,100,222.26,161
40,FE,125,400325,-9,,100,223.38,175
40,FE,126,400326,-11,,100,229.08,151
40,FE,127,400327,-9,,100,230.31,168
40,FE,128,400328,-10,,100,234.3,145
40,FE,129,400329,-8,,100,209.87,154
40,FE,130,400330,-9,,100,232.94,169
40,FE,131,400331,-8,,100,239.73,140
40,FE,132,400332,-8,,100,231.85,136
40,FE,133,400333,-8,,100,238.72,154
40,FE,134,400334,-7,,100,229.69,147
40,FE,135,400335,-7,,100,232.0,134
40,FE,136,400336,-8,,100,231.56,158
40,FE,137,400337,-9,,100,245.16,142
40,FE,138,400338,-8,,100,211.16,137
40,FE,139,400339,-10,,100,240.0,150
40,FE,140,400340,-10,,100,238.71,145
40,FE,141,400341,-10,,100,224.43,159
40,FE,142,400342,-9,,100,217.62,149
40,FE,143,400343,-8,,100,236.09,141
40,FE,144,400344,-8,,100,208.56,140
