length,algorithm,trial_id,seed,final_energy,success_flag,convergence_gen,runtime_ms,paradox_activity
35,FE,76,350276,-11,,100,212.03,144
35,FE,77,350277,-9,,100,206.9,158
35,FE,78,350278,-10,,100,228.46,155
35,FE,79,350279,-8,,100,206.43,148
35,FE,80,350280,-8,,100,202.96,143
35,FE,81,350281,-12,,100,215.4,151
35,FE,82,350282,-9,,100,206.77,143
35,FE,83,350283,-11,,100,229.52,129
35,FE,84,350284,-10,,100,230.68,135
35,FE,85,350285,-8,,100,192.3,127
35,FE,86,350286,-8,,100,215.03,154
35,FE,87,350287,-11,,100,199.94,140
35,FE,88,350288,-8,,100,189.67,155
35,FE,89,350289,-9,,100,225.95,143
35,FE,90,350290,-9,,100,199.39,157
35,FE,91,350291,-7,,100,194.42,147
35,FE,92,350292,-9,,100,228.98,152
35,FE,93,350293,-8,,100,209.93,158
35,FE,94,350294,-10,,100,208.45,146
35,FE,95,350295,-9,,100,218.11,141
35,FE,96,350296,-8,,100,227.57,155
35,FE,97,350297,-11,,100,218.07,128
35,FE,98,350298,-11,,100,229.78,151
35,FE,99,350299,-12,,100,213.78,146
35,FE,100,350300,-11,,100,242.63,137
35,FE,101,350301,-11,,100,216.72,155
35,FE,102,350302,-7,,100,222.31,146
35,FE,103,350303,-7,,100,225.74,137
35,FE,104,350304,-8,,100,215.04,137
35,FE,105,350305,-9,,100,239.12,148
35,FE,106,350306,-8,,100,225.06,140
35,FE,107,350307,-9,,100,223.63,151
35,FE,108,350308,-10,,100,228.91,152
35,FE,109,350309,-8,,100,208.89,149
35,FE,110,350310,-8,,100,202.91,147
35,FE,111,350311,-10,,100,229.87,142
35,FE,112,350312,-9,,100,212.32,147
35,FE,113,350313,-8,,100,192.92,159
35,FE,114,350314,-8,,100,205.25,151
35,FE,115,350315,-10,,100,197.55,140
35,FE,116,350316,-7,,100,201.37,141
35,FE,117,350317,-8,,100,202.02,147
35,FE,118,350318,-7,,100,211.71,155
35,FE,119,350319,-11,,100,200.72,151
35,FE,120,350320,-9,,100,209.03,165
35,FE,121,350321,-8,,100,218.29,147
35,FE,122,350322,-8,,100,213.06,154
35,FE,123,350323,-10,,100,220.38,145
35,FE,124,350324,-8,,100,213.24,161
35,FE,125,350325,-10,,100,198.77,152
35,FE,126,350326,-10,,100,236.71,155
35,FE,127,350327,-9,,100,196.82,144
35,FE,128,350328,-9,,100,212.54,156
35,FE,129,350329,-10,,100,200.73,161
35,FE,130,350330,-8,,100,213.27,147
35,FE,131,350331,-11,,100,228.91,150
35,FE,132,350332,-10,,100,215.45,154
35,FE,133,350333,-11,,100,250.69,150
35,FE,134,350334,-11,,100,240.26,134
35,FE,135,350335,-7,,100,210.84,152
35,FE,136,350336,-10,,100,220.14,147
35,FE,137,350337,-12,,100,214.29,158
35,FE,138,350338,-9,,100,184.66,169
35,FE,139,350339,-8,,100,219.95,177
35,FE,140,350340,-8,,100,200.63,139
35,FE,141,350341,-10,,100,221.61,141
35,FE,142,350342,-9,,100,195.79,147
35,FE,143,350343,-11,,100,216.32,140
35,FE,144,350344,-9,,100,223.21,167
35,FE,145,350345,-11,,100,219.34,139
35,FE,146,350346,-11,,100,227.69,144
35,FE,147,350347,-10,,100,205.11,151
35,FE,148,350348,-9,,100,205.13,145
35,FE,149,350349,-11,,100,216.05,148
35,FE,150,350350,-10,,100,231.97,130
35,FE,151,350351,-8,,100,210.15,151
35,FE,152,350352,-10,,100,215.93,159
35,FE,153,350353,-8,,100,245.06,182
35,FE,154,350354,-9,,100,236.16,128
35,FE,155,350355,-12,,100,237.81,148
35,FE,156,350356,-7,,100,206.52,177
35,FE,157,350357,-10,,100,222.65,161
35,FE,158,350358,-11,,100,234.33,161
35,FE,159,350359,-9,,100,216.15,149
35,FE,160,350360,-9,,100,217.87,158
35,FE,161,350361,-8,,100,206.09,141
35,FE,162,350362,-10,,100,258.37,133
35,FE,163,350363,-10,,100,242.18,146
35,FE,164,350364,-9,,100,205.49,171
35,FE,165,350365,-11,,100,255.17,147
35,FE,166,350366,-8,,100,223.87,163
35,FE,167,350367,-8,,100,252.36,149
35,FE,168,350368,-9,,100,211.38,137
35,FE,169,350369,-9,,100,197.19,143
35,FE,170,350370,-9,,100,223.2,145
35,FE,171,350371,-11,,100,216.16,153
35,FE,172,350372,-9,,100,224.38,137
35,FE,173,350373,-9,,100,224.11,146
35,FE,174,350374,-9,,100,209.79,139
35,FE,175,350375,-12,,100,241.28,164
35,FE,176,350376,-8,,100,197.18,174
35,FE,177,350377,-9,,100,228.76,131
35,FE,178,350378,-11,,100,224.06,162
35,FE,179,350379,-11,,100,222.91,175
35,FE,180,350380,-12,,100,243.52,174
35,FE,181,350381,-8,,100,209.1,129
35,FE,182,350382,-11,,100,225.2,128
35,FE,183,350383,-8,,100,239.07,142
35,FE,184,350384,-10,,100,224.32,141
35,FE,185,350385,-10,,100,228.8,138
35,FE,186,350386,-8,,100,235.48,144
35,FE,187,350387,-11,,100,246.78,142
35,FE,188,350388,-10,,100,243.73,154
35,FE,189,350389,-10,,100,224.22,134
35,FE,190,350390,-10,,100,240.13,163
35,FE,191,350391,-11,,100,247.31,160
35,FE,192,350392,-8,,100,221.1,136
35,FE,193,350393,-10,,100,238.28,148
35,FE,194,350394,-10,,100,214.38,149
35,FE,195,350395,-9,,100,213.34,155
35,FE,196,350396,-9,,100,225.43,141
35,FE,197,350397,-11,,100,218.51,154
35,FE,198,350398,-9,,100,218.45,144
35,FE,199,350399,-11,,100,230.57,157
